latitude,longitude,zip_code
43.34222989595242,-73.47927090161586,12839
42.91207229254074,-74.12498369121438,12010
42.97273971405996,-75.09777511677795,13357
42.1138395591278,-73.93908228886471,12477
40.97967704502528,-73.98008838267755,10701
41.46688878947866,-74.73913621523637,12771
43.22787389048343,-75.44305608227297,13440
42.09571317745912,-77.02428394243685,14830
41.4715040859088,-74.5047741658294,10940
41.95975580918874,-76.57943846373476,14892
44.26461065497645,-74.53790675947789,12986
42.78365468962676,-74.30436628884978,12053
42.438382932650434,-77.50157332815347,14826
42.44325210766114,-74.07676543110017,12083
41.54937206108531,-74.88125742391308,12737
44.28893044913525,-76.05647033491823,13624
43.006816243661575,-75.1082977271413,13357
42.02883602917129,-76.54322414156441,14892
43.31774394737933,-73.81231295675896,12846
42.02044363380369,-78.15285615329913,14715
40.64114374125079,-73.59564692169418,11520
43.32855982212484,-76.146514875414,13036
42.30381106967008,-78.4886816253343,14737
43.07070482038785,-74.9898854742977,13357
43.40969068822992,-73.77917958851981,12885
42.11263633372404,-76.56674484743435,14889
42.643278202109975,-75.07840092077029,13807
40.79221569563545,-73.39777833376104,11746
41.55924229456813,-74.50038679460538,12790
43.5049309311218,-76.36940053285075,13126
42.40058565283967,-74.6438322426602,13842
42.90273007879927,-77.29131046961086,14424
42.16332510345897,-78.44046795947925,14760
40.79962114651901,-73.13827179943392,11717
42.274322135668974,-76.31506493877623,13743
42.25191911903069,-75.60570716345276,13787
43.28315174961888,-77.60976637712714,14621
43.43236778000998,-73.35222086598365,12832
44.486965698283456,-74.06712763238073,12913
41.75632519005008,-75.08151655399347,12745
44.331378578951686,-74.20142339551936,12983
40.84924726054862,-72.6063965672023,11901
43.1397807588658,-78.58227060990619,14094
44.641541804331325,-73.67769577538117,12981
43.30890341612878,-78.15305379122827,14411
41.95328207689167,-73.59155699389693,12501
41.75599253342743,-73.87153115546508,12603
43.84468868912496,-76.07762014906001,13605
42.68032154075342,-74.90291094542569,13326
42.492708725413,-78.45560421049657,14009
42.62619998212482,-74.94529253189013,13326
42.5951556012788,-77.67081327226961,14437
42.25429481065872,-75.44484640608003,13838
40.934510384083424,-72.40437294740295,11968
40.96465812217122,-73.004131903463,11727
40.710465843891306,-73.61113627323913,11520
43.02300739567835,-76.19422745713015,13204
43.05332380323596,-75.02917185488505,13357
41.03014708301231,-73.01929716582248,11764
42.87899319973409,-77.75485508396562,14414
43.41638444481581,-73.80520368162279,12885
44.68436141215093,-73.70816250693574,12981
40.818975825945806,-72.84590566044517,11967
42.5388206945645,-79.25445386827431,14048
42.41062768704305,-75.06469825552017,13820
44.867752617358896,-74.35093673808852,12953
42.12749133404409,-78.00564762559286,14895
43.0798315056438,-79.09264520229051,14305
40.92389322272496,-73.12379297632489,11720
43.00164339173361,-78.56733299318229,14031
42.477511732543874,-79.03244942012937,14070
43.86497495939791,-76.12401938535905,13611
42.791979829254345,-75.90120234737356,13035
44.7781902637722,-74.29349089381014,12953
42.966987615399375,-77.77025868195204,14414
43.03872335982395,-75.35663347521997,13413
43.00457157344472,-77.52879481852527,14534
42.53852986808566,-73.75151388993943,12061
42.44755175092463,-74.88287670090246,13750
44.67389789762306,-73.7717773332318,12981
41.949938517564206,-74.29106704520278,12461
42.70733937955485,-76.44083192430902,13118
42.992834363212616,-78.66593711694412,14221
43.46209988751312,-73.77939574290535,12885
43.169569890093776,-73.50670433487603,12809
42.60115780377152,-78.73313723776008,14025
43.49208614618176,-73.73327893609614,12885
42.5194646089705,-76.27835553085747,13045
42.70853263828792,-75.37712588040509,13411
42.94568397769498,-73.56882327709582,12154
42.90314417225144,-76.9728435563372,14456
42.78891055350345,-75.17520525085082,13315
44.91325782430203,-74.63731714903628,13655
42.68439503204951,-76.20834847976143,13045
40.98840072901777,-72.73647868847274,11901
41.26314484922668,-73.80232698132329,10598
40.572894578458246,-73.96195477099754,11236
40.975205761761615,-73.5890945805285,10573
44.959505026656885,-74.6375295375284,13655
42.358914295352776,-76.388142718421,14850
42.84087740839717,-77.55317875338528,14485
43.649276278316464,-75.3933210801475,13368
42.57249173241125,-74.89018268518295,12155
42.55674476964924,-78.38699398914368,14009
41.483667833947166,-74.84259315600117,12737
42.81082318369108,-78.89401029130455,14210
44.96893127164134,-74.8128723642476,13662
42.725863581313234,-78.84267797468667,14075
42.12821747394921,-78.73917788684459,14779
41.80914334993168,-74.09097370726326,12561
42.23613199944658,-73.6671263644351,12534
42.93655065716743,-75.95768959746421,13104
42.90225980941795,-78.51707544428038,14004
42.67037260200824,-77.90903986432842,14510
43.237658646986375,-73.4642586911404,12809
41.61466444760714,-73.86880552447104,12603
42.7898760343305,-76.68446891252567,13160
41.83052405684743,-75.03320157609478,12745
42.261038063796285,-75.42607307702063,13838
41.65952033809359,-74.61996521474676,12701
43.99692450069707,-73.51411907582644,12956
41.7373388677284,-73.55475534433566,12594
42.382267762972255,-76.68151725971452,14850
41.4440181853419,-74.19272036721549,12549
42.19772193843639,-76.75029811768066,14845
42.99528754226549,-78.62962705402474,14221
42.38685205552473,-75.62433100050838,13830
42.54207793945848,-77.56988423229154,14572
42.11627340074684,-75.78270405117719,13904
40.8332696463805,-73.7320003198924,10465
43.501683793739176,-75.28297249214597,13309
42.71847950785525,-79.02438083012915,14006
40.99656362213849,-72.96017777269037,11764
42.0845666617301,-73.9623266597784,12477
42.8769666238679,-75.60680908825842,13346
42.47976784617399,-77.05178054978693,14837
42.46993166596349,-79.21198902918469,14063
42.95008469051466,-76.80525108339529,13148
43.32449466802134,-77.37048016247562,14580
42.78593326685323,-78.77839242948116,14127
42.276537001543005,-76.57581958842015,14867
42.7975460311243,-78.62204315421121,14059
42.10660275190122,-78.32620944217972,14760
42.62665442248599,-79.02546438727954,14006
43.28373438916241,-78.03276097458928,14470
43.2206842423094,-77.913008359651,14420
42.28608490886404,-75.64592175321516,13830
40.868666613967015,-72.22761575575494,11937
44.74896590269221,-75.08961059386077,13668
40.89354771309991,-73.3138963355206,11746
42.428082401479024,-74.0501042995083,12083
42.9742436924946,-75.85453618805126,13037
42.983639094403046,-74.24348451508743,12010
40.81336458743433,-72.7193334158177,11934
43.051928228358456,-75.48177089296519,13440
42.01607345215741,-73.93514480057654,12477
42.156017181893816,-75.60837483085828,13787
43.15790383242474,-77.98108360508724,14420
42.90635996875385,-77.8064990836271,14414
42.97920978122332,-74.579222029713,13317
43.19729845539236,-73.71766288640491,12831
40.77850134454767,-73.15349995452821,11717
43.18265194237388,-78.47653866250653,14103
42.812420187911215,-73.5972274926057,12180
43.28792327408512,-75.42944959930902,13440
43.84750733084204,-75.5478959885862,13367
41.659642188418765,-74.49993294287809,12790
42.86630918534794,-78.79331833315268,14215
41.91222753099729,-74.06474485996603,12401
40.73591191702112,-74.06707429293384,10002
41.26078881327959,-74.09544148345283,10970
42.90232696573699,-78.77875733991273,14215
43.28926597595903,-77.27869951107546,14519
42.8447035950016,-78.3523503249674,14011
42.36126989265073,-77.2707090704443,14810
42.90059081172068,-78.0443594744182,14525
43.06083936837122,-77.04763307946095,14513
40.952631353513326,-72.44621316614732,11968
44.61751831258783,-74.95529127735243,13676
43.45916786178173,-76.32959391040345,13126
42.36225477336148,-78.52787545937588,14737
42.959354172325725,-74.89812178053035,13365
42.40889675322856,-76.76819168518841,14869
41.324465450047775,-73.84257400736483,10566
40.76896553749116,-73.06762306839,11779
42.33428307406147,-79.3183199539194,14063
42.074693707907215,-78.22035953286048,14715
43.20245148175379,-77.7019140068395,14611
42.91553738256382,-75.53542474858658,13346
42.94035027661886,-73.62902722441947,12118
41.97058732888802,-74.06454325252098,12401
43.21723774126783,-78.84895129968707,14132
43.34883467854847,-75.71646588853994,13316
42.94543224063567,-76.17408475650466,13205
42.27966228422396,-74.7308165414781,13842
42.90177582182971,-78.19390387273874,14020
43.37203765757226,-73.76273893808164,12804
42.1705328595483,-77.77414740100215,14803
44.88440404412968,-73.83209351211272,12935
44.07102504872094,-75.74825242128522,13637
44.52680159669627,-73.69177636184754,12912
42.71631424389488,-78.78434300509915,14075
41.4358137305122,-74.15300234986114,12553
41.35804497974686,-73.59312554377698,10509
43.00420214655258,-78.39133646323751,14036
42.26167731452681,-76.08512602779511,13811
44.32456360812185,-75.49136455513316,13642
41.21853851424063,-74.04196804495785,10977
42.70095040413849,-75.35520539977581,13411
42.478640256826,-77.55766871553988,14572
41.42504034287921,-74.02798096284913,12553
42.88867885847808,-73.63127863400805,12118
41.79693711062973,-73.8529850841107,12538
43.30847871693358,-77.19041505251703,14589
42.45230994904399,-75.06117815018054,13820
42.428704457458366,-75.69424970983104,13830
40.94836427875638,-72.30943677301218,11968
43.05749420601322,-75.60471041263322,13421
40.65535285081414,-73.21906774638043,11706
42.53938852354189,-77.03758580857372,14837
42.09345006290124,-76.80687110545992,14901
41.939599303290784,-73.53158134264868,12501
42.5203865896282,-78.46616874806709,14009
42.41179564895165,-75.78641179225134,13778
43.18551746856841,-77.71940797626563,14606
42.96885844181768,-77.51188580435677,14564
42.97151227453362,-77.9824483439402,14482
42.9554767565838,-77.96205039214269,14525
42.77689459976084,-78.93790114508677,14075
43.19391754514288,-76.31694689372296,13027
44.58875129448244,-75.4135121430909,13654
42.07278597055372,-76.86723861178602,14901
42.77573047635656,-77.43358193923211,14471
41.29881692696933,-73.75300088948325,10541
42.87722502063469,-78.51605076100222,14004
42.247854410049136,-76.61747578365667,14889
42.84919329646439,-76.75704075662017,13148
40.59163817658131,-73.91856517143934,11207
43.22311404807662,-78.80207963124414,14094
42.87217173475887,-78.60288544989928,14086
44.83190953432826,-74.38627014535619,12953
40.7344135589211,-74.10204340882609,10301
43.1594664836249,-73.82532704679187,12866
41.71081067800928,-73.763433917941,12603
43.11995699906377,-75.08609920296898,13502
42.99818980194379,-77.37586314412198,14564
41.65948110939279,-74.14198168603468,12589
41.61422869342873,-73.55936231117987,12594
42.22186752539017,-76.8356386319814,14845
41.60452012801526,-73.83522156344604,12603
41.51743808342056,-74.57516049326853,10963
43.157408672558006,-76.6419418911584,13033
42.35443088754354,-79.30611047218036,14063
44.56761019960335,-73.57945290458971,12985
42.958445300979534,-74.01821603377019,12019
42.12686324123572,-79.29984828093198,14701
43.23321663767082,-77.06328188642449,14551
43.27832551699304,-77.20196417481212,14589
41.55731617924469,-74.1540457424933,12549
44.26491520031715,-75.78382229831038,13691
44.11120985590401,-73.4951791362349,12993
43.04677964422001,-75.07334370167533,13357
43.053007476608926,-76.63939501248015,13166
42.494670613930495,-74.05960507267932,12083
42.28022914230349,-76.78977780187603,14845
42.28461949717856,-78.1408134661759,14739
42.98680035542797,-77.41834524903251,14564
43.26541432213308,-76.52922595424359,13074
42.607375310500736,-75.57382709973638,13815
42.29559509746756,-77.60386546999203,14843
42.33043954599512,-73.85865411965004,12051
42.08197782110692,-79.4053386710715,14750
43.31324050483163,-73.52221762085263,12839
42.83046489047689,-73.78415133362572,12065
40.87315720322823,-73.33434935456191,11746
40.967124120622586,-72.35174334791036,11968
41.37220356843255,-74.15061290612853,10950
42.83126458640891,-74.23077060100586,12053
42.201833601144216,-73.71590239361913,12534
41.4968665860912,-73.9864522345492,12508
40.94959855622964,-73.09127824861457,11720
42.28157149164901,-75.29789268773841,13849
41.79618579119228,-74.72089226471599,12754
44.47645720299423,-73.4075953459636,12944
43.17013663755144,-78.7697252233076,14094
42.57699976489522,-77.69612158386268,14437
43.23735658845305,-73.49461334250823,12809
43.51898592710583,-76.31155791675607,13114
43.06790654484487,-77.01791876666412,14513
42.64337828519036,-78.54873787021512,14080
42.256999422470194,-75.26282464217483,13849
42.45212064946851,-79.15129802547861,14063
44.51006472243984,-73.62172807926076,12912
43.32514833381453,-73.35140280986958,12865
42.02026156723003,-73.97469655875695,12401
42.991431146845,-78.42295637837105,14001
42.28021296667066,-76.46669508078769,14883
41.42711845415151,-73.85585926247364,10579
40.89226493980605,-73.37077625305788,11746
42.05934594573845,-78.10335869995136,14715
43.15509821110428,-74.20889030767452,12117
42.49008004190542,-76.0044671972914,13803
42.87582365900344,-78.61903307791276,14086
40.81773094445294,-73.76047304883276,10465
43.078659552031766,-77.24156959058585,14522
42.28455263958101,-75.7666235797612,13778
42.73527019040758,-74.20555725815376,12053
42.83084178792927,-73.54059904049667,12180
43.00694440604922,-74.61770142001222,13452
43.09226743186109,-78.61609673227959,14094
