latitude,longitude
40.75582950241262,-73.0593850286774
44.96166866599106,-74.55357973037067
43.93971725393061,-76.04295086922774
43.407875334258335,-73.68498942711662
43.03524464000609,-77.63997720263639
41.87891451916344,-74.18601257037695
41.61650366471089,-74.26476351640693
41.71117827564398,-73.73035280744074
42.84669145582315,-76.82169672365032
40.5983129657688,-73.58870266944778
43.08297871848206,-78.12595034229025
44.58429639030334,-73.6643135443155
42.19872744173698,-75.98061328778964
41.4916267064187,-74.41464598786335
42.977403631949684,-73.32468104806347
41.527291513570084,-74.54011214995151
42.3113449396638,-74.98453418570682
43.193039372240634,-75.46166285551539
42.57886884070492,-73.52428401085106
43.16478384444646,-73.87348771111508
43.00890051484847,-76.31751151272258
44.7222800954569,-75.40887204493964
42.209540897842494,-75.03935983935992
41.94346668677172,-76.53805207603234
42.6384833958779,-73.53980074361054
41.881438615693696,-73.55046534243682
41.47774978527049,-74.24470114117015
40.68142689196521,-72.89518508658016
42.88460638021164,-75.8908322854682
42.15932290690623,-76.73385694171276
42.246264776871264,-74.82104038062832
42.26464848206202,-74.76801212691072
42.73413253457481,-73.95007131771325
42.84031967454698,-77.60600093312127
41.51235387515941,-74.28978952061274
43.227886020508045,-73.70164326827245
44.542034702725836,-75.576900866516
41.089134527057546,-73.89923116784782
40.945807427284045,-73.17010420727118
42.41122316820314,-74.95431446274806
40.831895942584275,-73.44787911585743
42.29917999148815,-79.43053606797429
43.89801548188939,-75.45943693704788
43.55890402876016,-76.41947007887589
42.70076704912392,-75.23143168863632
41.15001094133619,-74.29454501113682
42.44214009686206,-79.3685824760872
43.20010931121443,-77.66018457036604
43.852524486258844,-73.51142886781744
42.2563083538068,-74.84720073386507
40.845757005061486,-72.90325516536547
43.26824189223284,-77.62932067936933
43.26304827028726,-77.43796358783689
41.692306531873854,-73.6362055380897
42.651214665319436,-74.31275976563113
43.06768838409623,-74.33980678716588
42.78280645538866,-74.16463499467365
42.67535360058261,-77.09560233122771
40.842979397942095,-72.95181364815075
43.255062559845136,-78.05837534848771
43.1212762757806,-78.98738429107506
41.736344458348015,-74.02606429665401
42.52196311202584,-75.49695972170042
41.34043389484722,-73.85286707430006
41.58540241884416,-74.3729804230787
42.727084690824285,-76.46599772871558
42.23457513562946,-76.53949365353266
43.233684084973945,-77.24468094474652
41.22982583410773,-74.37143414264368
42.705635585909576,-73.64862138589747
42.82409968602465,-77.40385980201879
41.85108884200579,-73.45751039485258
40.65663825943347,-74.05351663715588
43.18381598695243,-77.65895989109525
42.48614955077794,-76.6451618293594
41.02199032327731,-72.24845839671605
44.930041882376024,-74.51447744116633
42.54258144240381,-78.89335206686883
43.11003912084942,-77.67901731843979
43.000123485467654,-75.73638438190095
42.12313913884578,-75.98387560083347
43.0823941603665,-76.78665088728988
41.06138021359823,-74.01408924788653
43.557665282344196,-76.40663843173375
42.820275666418205,-75.50374058926825
44.266535123553176,-74.42252687783669
42.361373054074654,-77.76512052603755
43.15405165174537,-74.22774059972228
42.26994340744278,-73.94088515406085
43.042631929886234,-74.24981536339115
41.63866334209347,-73.73177754317426
41.31995390073906,-73.94873748268608
44.41077981502795,-73.71904529439804
43.124976774022706,-76.20634397544453
44.875607954665114,-74.51281882529696
42.61586647312336,-78.44401422450083
42.456165304045356,-74.10784751826982
41.46193364151694,-73.88566741806049
43.00844546852453,-74.32036416652505
41.52923005470159,-74.25950023669982
42.2229809805454,-78.68336109245838
41.61461720430227,-73.89944011082517
41.44341737695658,-73.80275926204145
43.058238867385455,-77.73274781128355
42.44194199251033,-79.41717937803118
42.51005374536225,-74.90135579864238
44.575874228748354,-73.46017576325326
44.901870338253055,-73.36913125807445
42.5756509002905,-79.10107466402012
40.950129283863554,-72.4326859069641
41.500099283535924,-73.55285207380624
42.02821137199525,-79.36827705848813
42.24278450083874,-77.21673224921342
41.91413299687589,-73.82758207746966
42.23210800246357,-73.91914300467417
42.92858713016986,-76.38771599254957
43.44406869951642,-73.82870969843785
44.13772236430243,-74.4606662283224
42.76365355955191,-78.14029502486241
41.26208007426608,-73.65632071626244
42.78613054770443,-76.201029136029
41.7976274511191,-74.49913512538149
43.04397904083865,-74.23268835179218
40.67737065877983,-73.9198697456985
42.98082740694712,-77.3440391474596
41.83686323770655,-74.57546125453787
42.233080843685414,-76.19240718723707
44.8747608758507,-73.84298518308783
40.8898843124136,-72.88029801670247
42.59109166997915,-76.56323252825577
44.29503162271238,-73.44810827663947
44.75466324763573,-74.30147717072036
42.81736370430189,-77.60656735973602
42.99755643508344,-79.01831297707707
43.87394131604397,-75.86757292552096
40.87472283549953,-73.8985938011301
43.056504989901406,-77.90509314667439
43.18548226790601,-78.29743454977391
42.77737800442515,-73.52359281605452
42.30250682249151,-74.87176096405138
42.632279086115815,-73.60730655583988
41.62176263436599,-74.58176689310694
42.63492793590189,-74.92731643411702
42.63219689597561,-74.42340226041173
42.680179876246804,-75.29839769065931
42.773004868366705,-76.0148571333712
43.32946463154734,-75.44142195594905
42.205426139693586,-76.05829357212279
42.077031941101936,-76.04252798058178
40.6624205565954,-73.024793929029
42.25706498493109,-78.20552173040913
42.05226401266744,-75.96690959723315
42.89725685204674,-75.97065976186606
42.693534291943145,-73.86656497569898
44.09900763320358,-75.90692872463352
42.858337307864126,-78.13027780651575
42.69610604345051,-74.5069633527019
43.03935606703641,-78.13818565302218
40.6722622323014,-73.3740483365377
42.18790440356199,-78.7053624451324
42.08907558276183,-75.9132302260974
42.86980545073418,-75.58316690944028
42.55464954022244,-77.70717121313905
44.4968253446493,-73.4838475105786
44.92460382661753,-73.48406277381015
44.69714786905962,-75.42246835576526
40.55040244840179,-73.86189324968542
44.21842549372833,-76.16118673436618
42.15093703735804,-76.72732982761892
42.77101984909267,-76.71351437766283
44.898377971564216,-74.9203053775845
42.092862401942575,-78.57363096080063
43.51680473431754,-76.15736963719775
43.25751962801919,-76.12008597123263
42.95001970078254,-75.30095710590112
42.78838046955138,-77.83801058514396
43.98854671199365,-76.06933888917754
40.88801006555726,-72.83926366939646
43.215520330133856,-76.64599329716916
43.183180239253836,-76.43805728692199
43.284912084013136,-75.811241254206
43.05842915755489,-75.59836023995331
42.10728745315254,-73.86923560354468
40.93727449650186,-73.75447715536026
41.8260724550759,-74.47628535141673
41.367985729800736,-73.4921922370109
41.74046935380136,-73.53392401430285
42.03335941829014,-78.41613118175484
44.15277967570815,-74.49602265266905
42.8182903452166,-76.87682398668306
43.001763848740495,-78.20778490862888
40.775785289861034,-73.39733439513013
42.7962639511209,-77.7443977919987
41.21054082163836,-73.88055101063637
43.73144193073833,-76.1141128606198
43.38772337899933,-77.9774164690694
43.39140358162348,-75.76976295163843
42.96990160582625,-77.18394598769785
42.040293772452266,-75.78215727188187
42.2292259186641,-77.78568752663999
42.05729585171994,-77.92927946799176
41.80728782688201,-75.02279993575684
44.72850157182216,-73.73301328222126
42.73292719716604,-78.63498204682526
42.959736618812286,-78.26568617082992
40.75900743881677,-72.80885563382404
41.47686224349786,-73.62325413435678
44.18550442844171,-75.9510290369854
42.27198727503356,-76.7910990737438
42.23960487793096,-75.99642190959487
42.77083255114779,-76.13459278850193
43.994383805976106,-76.07104484537773
42.463072131300514,-77.26907284549748
43.183583022222116,-74.24913442799443
41.56789617327009,-74.71566744503973
44.16802239450617,-75.621124790812
41.73329285191335,-75.04662490541651
42.613794597473095,-76.39308525585808
42.52504764500615,-76.33983746730006
41.798796581914736,-74.5990742487998
42.59024066110323,-78.44675993049715
42.640203555253564,-73.92298399780594
42.84164973009115,-78.23168199484111
42.95257992077114,-76.88016129890224
43.12945804418747,-77.90652260317009
41.55379559258966,-74.18933460242744
44.32416143263519,-76.11505685740616
42.83173028232935,-77.77318553412258
41.092418829590095,-73.87030324152187
42.59366845910241,-73.91225680943516
43.67750305707632,-76.03619759226059
42.49611023150082,-74.94213124845756
43.061905206703216,-77.47704874308002
42.653135201803245,-73.56012571222108
41.45399255612946,-74.1497046766843
42.20936241038405,-74.91302491786358
42.92027350333553,-77.6263425639114
43.268035088170485,-75.10760248956262
42.12803307118409,-78.69859007183777
43.50583885247626,-73.24993337341357
43.069464662554616,-78.73171467283704
40.98256432253715,-74.01394864436013
42.99004535648192,-76.78764292799211
42.461014662164395,-78.96495212927242
43.202034749481896,-76.39334478173937
41.812284384536454,-74.14105897300318
40.82563293899051,-73.94160544672216
41.420458175802544,-74.56162866331516
44.33383868003565,-73.9686654860275
42.53872432267579,-74.67049251427301
42.27634726258181,-73.65163307101109
43.14397365182347,-76.5611955436016
43.18761014818951,-77.20165087001446
42.05964655973429,-78.19919198350594
42.14761663741165,-76.3490138620447
44.557898194707505,-73.49251625440881
42.13634881877413,-78.19796787760835
44.24040217662719,-73.44461675801224
42.193786153156395,-75.04107362984223
42.86551723039391,-76.94456962923402
44.17396033553323,-75.80038230771648
41.30705495902052,-73.604469454731
44.329656875274175,-75.46618224006356
44.18204657016768,-73.48270295242303
42.301863072801126,-73.87075771022955
43.21764562449261,-78.93016479380628
43.08904938098613,-78.61548469147827
42.55744729659551,-78.9386037654415
42.63082709095815,-77.99552820387761
42.953744157705934,-73.53220590330429
43.023071898241916,-74.30666244179329
41.08348420116904,-73.96241980242428
42.40514128947561,-79.54254432398396
43.10921228141495,-78.01846079794181
40.90372218079693,-73.29441694057914
41.33371850863233,-74.03799524761214
42.26120882323737,-74.00351591336795
44.127606114136285,-74.4718013416557
43.29313866360494,-77.03303834283763
41.2100868315252,-74.39518970425144
43.305836472229544,-75.71605920246496
41.806266860209455,-74.9818935421711
41.43431893946591,-73.48665686684794
42.84459735547707,-75.51240593996796
40.97086203699837,-72.75105082260384
40.83853544439428,-72.9264129404188
41.821603303879705,-74.49905139548027
44.51448576651708,-73.43017791402816
42.76331676710255,-73.78817505947475
42.37363315180921,-74.94459114312097
40.93578718023984,-73.7289076160441
40.54173842691999,-74.12023824659374
42.96768331285739,-76.64744867112766
43.36124944867318,-77.69498371814095
43.34222989595242,-73.47927090161586
42.91207229254074,-74.12498369121438
42.97273971405996,-75.09777511677795
42.1138395591278,-73.93908228886471
40.97967704502528,-73.98008838267755
41.46688878947866,-74.73913621523637
43.22787389048343,-75.44305608227297
42.09571317745912,-77.02428394243685
41.4715040859088,-74.5047741658294
41.95975580918874,-76.57943846373476
44.264610654976444,-74.53790675947789
42.78365468962676,-74.30436628884978
42.438382932650434,-77.50157332815347
42.44325210766114,-74.07676543110017
41.54937206108531,-74.88125742391308
44.28893044913525,-76.05647033491823
43.006816243661575,-75.1082977271413
42.02883602917129,-76.54322414156441
43.317743947379334,-73.81231295675896
42.02044363380369,-78.15285615329913
40.64114374125079,-73.59564692169418
43.32855982212484,-76.146514875414
42.30381106967008,-78.4886816253343
43.07070482038785,-74.9898854742977
43.409690688229915,-73.77917958851981
42.11263633372404,-76.56674484743435
42.643278202109975,-75.07840092077029
40.79221569563545,-73.39777833376104
41.55924229456813,-74.50038679460538
43.5049309311218,-76.36940053285075
42.40058565283967,-74.6438322426602
42.90273007879927,-77.29131046961086
42.16332510345897,-78.44046795947925
40.79962114651901,-73.13827179943392
42.274322135668974,-76.31506493877623
42.25191911903069,-75.60570716345276
43.28315174961888,-77.60976637712714
43.43236778000998,-73.35222086598365
44.486965698283456,-74.06712763238073
41.756325190050084,-75.08151655399347
44.331378578951686,-74.20142339551936
40.84924726054862,-72.6063965672023
43.1397807588658,-78.58227060990619
44.641541804331325,-73.67769577538117
43.30890341612878,-78.15305379122827
41.95328207689167,-73.59155699389693
41.75599253342743,-73.87153115546508
43.84468868912496,-76.07762014906001
42.68032154075342,-74.90291094542569
42.492708725412996,-78.45560421049657
42.626199982124824,-74.94529253189013
42.5951556012788,-77.67081327226961
42.25429481065872,-75.44484640608003
40.934510384083424,-72.40437294740295
40.96465812217122,-73.004131903463
40.710465843891306,-73.61113627323913
43.02300739567835,-76.19422745713015
43.053323803235955,-75.02917185488505
41.03014708301231,-73.01929716582248
42.87899319973409,-77.75485508396562
43.41638444481581,-73.80520368162279
44.68436141215093,-73.70816250693574
40.818975825945806,-72.84590566044517
42.5388206945645,-79.25445386827431
42.41062768704305,-75.06469825552017
44.867752617358896,-74.35093673808852
42.12749133404409,-78.00564762559286
43.0798315056438,-79.09264520229051
40.923893222724956,-73.12379297632489
43.00164339173361,-78.56733299318229
42.477511732543874,-79.03244942012937
43.86497495939791,-76.12401938535905
42.791979829254345,-75.90120234737356
44.778190263772196,-74.29349089381014
42.966987615399375,-77.77025868195204
43.03872335982395,-75.35663347521997
43.004571573444714,-77.52879481852527
42.53852986808566,-73.75151388993943
42.44755175092463,-74.88287670090246
44.67389789762306,-73.7717773332318
41.949938517564206,-74.29106704520278
42.70733937955485,-76.44083192430902
42.992834363212616,-78.66593711694412
43.46209988751312,-73.77939574290535
43.169569890093776,-73.50670433487603
42.601157803771514,-78.73313723776008
43.49208614618176,-73.73327893609614
42.5194646089705,-76.27835553085747
42.70853263828792,-75.37712588040509
42.94568397769498,-73.56882327709582
42.903144172251444,-76.9728435563372
42.78891055350345,-75.17520525085082
44.91325782430203,-74.63731714903628
42.68439503204951,-76.20834847976143
40.98840072901777,-72.73647868847274
41.26314484922668,-73.80232698132329
40.572894578458246,-73.96195477099754
40.975205761761615,-73.5890945805285
44.959505026656885,-74.6375295375284
42.358914295352776,-76.388142718421
42.84087740839717,-77.55317875338528
43.649276278316464,-75.3933210801475
42.572491732411244,-74.89018268518295
42.556744769649235,-78.38699398914368
41.483667833947166,-74.84259315600117
42.81082318369108,-78.89401029130455
44.96893127164134,-74.8128723642476
42.725863581313234,-78.84267797468667
42.12821747394921,-78.73917788684459
41.809143349931674,-74.09097370726326
42.236131999446584,-73.6671263644351
42.93655065716743,-75.95768959746421
42.90225980941795,-78.51707544428038
42.67037260200824,-77.90903986432842
43.237658646986375,-73.4642586911404
41.61466444760714,-73.86880552447104
42.789876034330504,-76.68446891252567
41.83052405684743,-75.03320157609478
42.261038063796285,-75.42607307702063
41.65952033809359,-74.61996521474676
43.99692450069707,-73.51411907582644
41.737338867728404,-73.55475534433566
42.382267762972255,-76.68151725971452
41.4440181853419,-74.19272036721549
42.19772193843639,-76.75029811768066
42.99528754226549,-78.62962705402474
42.38685205552473,-75.62433100050838
42.54207793945848,-77.56988423229154
42.11627340074684,-75.78270405117719
40.8332696463805,-73.7320003198924
43.501683793739176,-75.28297249214597
42.71847950785525,-79.02438083012915
40.99656362213849,-72.96017777269037
42.0845666617301,-73.9623266597784
42.8769666238679,-75.60680908825842
42.47976784617399,-77.05178054978693
42.46993166596349,-79.21198902918469
42.95008469051466,-76.80525108339529
43.32449466802134,-77.37048016247562
42.78593326685323,-78.77839242948116
42.276537001543005,-76.57581958842015
42.7975460311243,-78.62204315421121
42.10660275190122,-78.32620944217972
42.62665442248599,-79.02546438727954
43.28373438916241,-78.03276097458928
43.220684242309396,-77.913008359651
42.28608490886404,-75.64592175321516
40.868666613967015,-72.22761575575494
44.74896590269221,-75.08961059386077
40.893547713099906,-73.3138963355206
42.428082401479024,-74.0501042995083
42.974243692494596,-75.85453618805126
42.983639094403046,-74.24348451508743
40.81336458743433,-72.7193334158177
43.051928228358456,-75.48177089296519
42.01607345215741,-73.93514480057654
42.156017181893816,-75.60837483085828
43.15790383242474,-77.98108360508724
42.90635996875385,-77.8064990836271
42.97920978122332,-74.579222029713
43.19729845539236,-73.71766288640491
40.77850134454767,-73.15349995452821
43.18265194237388,-78.47653866250653
42.812420187911215,-73.5972274926057
43.28792327408512,-75.42944959930902
43.84750733084204,-75.5478959885862
41.659642188418765,-74.49993294287809
42.866309185347944,-78.79331833315268
41.91222753099729,-74.06474485996603
40.73591191702112,-74.06707429293384
41.26078881327959,-74.09544148345283
42.90232696573699,-78.77875733991273
43.28926597595903,-77.27869951107546
42.8447035950016,-78.3523503249674
42.36126989265073,-77.2707090704443
42.90059081172068,-78.0443594744182
43.06083936837122,-77.04763307946095
40.952631353513326,-72.44621316614732
44.61751831258783,-74.95529127735243
43.45916786178173,-76.32959391040345
42.36225477336148,-78.52787545937588
42.959354172325725,-74.89812178053035
42.40889675322856,-76.76819168518841
41.324465450047775,-73.84257400736483
40.76896553749116,-73.06762306839
42.33428307406147,-79.3183199539194
42.074693707907215,-78.22035953286048
43.20245148175379,-77.7019140068395
42.91553738256382,-75.53542474858658
42.94035027661886,-73.62902722441947
41.97058732888802,-74.06454325252098
43.21723774126783,-78.84895129968707
43.34883467854847,-75.71646588853994
42.94543224063567,-76.17408475650466
42.27966228422396,-74.7308165414781
42.90177582182971,-78.19390387273874
43.372037657572264,-73.76273893808164
42.1705328595483,-77.77414740100215
44.884404044129674,-73.83209351211272
44.07102504872094,-75.74825242128522
44.52680159669627,-73.69177636184754
42.71631424389488,-78.78434300509915
41.4358137305122,-74.15300234986114
41.35804497974686,-73.59312554377698
43.00420214655258,-78.39133646323751
42.26167731452681,-76.08512602779511
44.32456360812185,-75.49136455513316
41.21853851424063,-74.04196804495785
42.70095040413849,-75.35520539977581
42.478640256826004,-77.55766871553988
41.42504034287921,-74.02798096284913
42.88867885847808,-73.63127863400805
41.796937110629734,-73.8529850841107
43.30847871693358,-77.19041505251703
42.45230994904399,-75.06117815018054
42.428704457458366,-75.69424970983104
40.94836427875638,-72.30943677301218
43.057494206013224,-75.60471041263322
40.65535285081414,-73.21906774638043
42.53938852354189,-77.03758580857372
42.09345006290124,-76.80687110545992
41.939599303290784,-73.53158134264868
42.5203865896282,-78.46616874806709
42.41179564895165,-75.78641179225134
43.18551746856841,-77.71940797626563
42.96885844181768,-77.51188580435677
42.97151227453362,-77.9824483439402
42.9554767565838,-77.96205039214269
42.77689459976084,-78.93790114508677
43.193917545142874,-76.31694689372296
44.588751294482435,-75.4135121430909
42.07278597055372,-76.86723861178602
42.77573047635656,-77.43358193923211
41.29881692696933,-73.75300088948325
42.87722502063469,-78.51605076100222
42.247854410049136,-76.61747578365667
42.84919329646439,-76.75704075662017
40.59163817658131,-73.91856517143934
43.22311404807662,-78.80207963124414
42.872171734758865,-78.60288544989928
44.83190953432826,-74.38627014535619
40.7344135589211,-74.10204340882609
43.159466483624904,-73.82532704679187
41.71081067800928,-73.763433917941
43.11995699906377,-75.08609920296898
42.99818980194379,-77.37586314412198
41.65948110939279,-74.14198168603468
41.61422869342873,-73.55936231117987
42.22186752539017,-76.8356386319814
41.60452012801526,-73.83522156344604
41.51743808342056,-74.57516049326853
43.157408672558006,-76.6419418911584
42.35443088754354,-79.30611047218036
44.56761019960335,-73.57945290458971
42.958445300979534,-74.01821603377019
42.12686324123572,-79.29984828093198
43.23321663767082,-77.06328188642449
43.27832551699304,-77.20196417481212
41.55731617924469,-74.1540457424933
44.26491520031715,-75.78382229831038
44.11120985590401,-73.4951791362349
43.04677964422001,-75.07334370167533
43.053007476608926,-76.63939501248015
42.494670613930495,-74.05960507267932
42.28022914230349,-76.78977780187603
42.28461949717856,-78.1408134661759
42.986800355427974,-77.41834524903251
43.265414322133076,-76.52922595424359
42.607375310500736,-75.57382709973638
42.295595097467555,-77.60386546999203
42.33043954599512,-73.85865411965004
42.08197782110692,-79.4053386710715
43.31324050483163,-73.52221762085263
42.83046489047689,-73.78415133362572
40.87315720322823,-73.33434935456191
40.967124120622586,-72.35174334791036
41.37220356843255,-74.15061290612853
42.83126458640891,-74.23077060100586
42.201833601144216,-73.71590239361913
41.4968665860912,-73.9864522345492
40.94959855622964,-73.09127824861457
42.28157149164901,-75.29789268773841
41.79618579119228,-74.72089226471599
44.47645720299423,-73.4075953459636
43.17013663755144,-78.7697252233076
42.57699976489522,-77.69612158386268
43.23735658845305,-73.49461334250823
43.51898592710583,-76.31155791675607
43.06790654484487,-77.01791876666412
42.64337828519036,-78.54873787021512
42.256999422470194,-75.26282464217483
42.45212064946851,-79.15129802547861
44.510064722439836,-73.62172807926076
43.32514833381453,-73.35140280986958
42.02026156723003,-73.97469655875695
42.991431146845,-78.42295637837105
42.28021296667066,-76.46669508078769
41.42711845415151,-73.85585926247364
40.89226493980605,-73.37077625305788
42.05934594573845,-78.10335869995136
43.15509821110428,-74.20889030767452
42.49008004190542,-76.0044671972914
42.875823659003444,-78.61903307791276
40.81773094445294,-73.76047304883276
43.078659552031766,-77.24156959058585
42.28455263958101,-75.7666235797612
42.73527019040758,-74.20555725815376
42.830841787929266,-73.54059904049667
43.00694440604922,-74.61770142001222
43.09226743186109,-78.61609673227959
43.07579030871342,-74.78104563828668
42.37286363454677,-74.97820260703176
42.539218194167866,-75.47491009615351
42.181115101407514,-75.95919481937845
44.401431064910845,-74.21551822604953
42.03794629550601,-76.51816497929187
42.855387061234175,-77.83922642785176
42.580882273576506,-77.69939356499002
42.46687699323006,-76.68809081310691
40.867865509548835,-72.51025459998883
40.96301913526514,-72.606481768154
43.07853083229822,-76.070276008828
42.52021887416127,-74.91257908972328
41.55942317763536,-74.35035666993313
44.51434460076381,-73.63743147772524
42.80470227709857,-77.95129533017393
40.669703679996715,-73.76358182616842
40.762121741384725,-72.93372126962169
41.46645232186803,-74.27910027695948
43.844772249434435,-73.40746290042786
40.77417954668341,-74.0954317192016
41.9426041005441,-74.1588853532631
43.242384344785826,-77.49363503597228
43.45600522406207,-73.25394870120319
42.36592042448397,-76.75286673377322
43.099227054906,-79.0793005637067
41.91201133388289,-73.78022189221247
42.68745915998847,-75.56774432739441
44.68060039384494,-75.00423045659473
42.70040338961012,-78.86006593740339
40.91105533356564,-73.68958125841151
41.51105884067559,-73.63943819065861
44.188222670686216,-73.40966063827719
41.5192262705795,-74.41983028114238
42.465980542171415,-75.05292887584059
41.58832767004059,-74.51473801297361
42.949702158170155,-75.94578549368244
43.30157486893217,-75.69135449760255
43.285550227913035,-78.5545633473533
43.203993767974964,-77.64050028417917
42.82517723073599,-73.72628487475288
44.585185333152054,-73.57250758096642
43.36687041793422,-77.99642156423143
40.75010001327728,-73.94161834620513
40.96154301962059,-73.83172091383746
42.38520591230068,-73.74036176194149
41.46994762802369,-74.48782842928077
44.307065205322516,-76.12625756070135
41.012964812927244,-72.88590580558294
42.13044665739411,-75.94190785742292
42.4730454648695,-79.42711902546725
41.81926755923032,-74.50376743579814
42.44276122083275,-73.56773677212529
43.01085181207927,-75.98569173385071
43.294834035246566,-75.11835241559388
44.20452868502162,-73.43613359987894
42.97862732539794,-76.80226648961965
43.279066645147545,-78.4270969166668
43.21781283231587,-75.22941690682181
42.411432062089304,-76.42758724768206
42.717339571015344,-77.75338317160062
42.876870867225165,-75.0746619055865
41.42121176959571,-74.15852636119182
43.098398927472815,-75.37264823016547
42.38314111543344,-74.09130308635285
43.64443141068803,-75.46019962234844
41.71296706965267,-74.14214166388248
42.08601774901758,-78.48461380248602
41.39278054975634,-74.5525004084913
42.61733007820486,-78.74809169496416
44.03775768677122,-75.78485880001499
42.88721596212717,-78.47132761449616
43.27871934457677,-77.2651275084981
44.68428823840555,-73.5153524467353
43.01249835531577,-74.74461195828243
42.7082109624023,-74.23077179038043
44.737812276647276,-73.33887352204862
42.596567607960196,-77.74312043543964
41.73531528891246,-74.54860269925145
42.68318028238565,-75.41381330542633
41.97222498675974,-73.99706703059123
42.62215175090071,-78.868139526931
43.91651926224114,-75.50652286885644
44.678604934594404,-75.36103582167185
43.09929030877914,-76.32080724392048
42.15729861531328,-77.19359449088235
44.16817135977572,-75.86403307713464
41.97033802530433,-73.91612373309134
42.82977446557682,-74.03322420463635
43.157452469978516,-77.63322100476293
43.17370407636638,-77.04162049947176
44.9206506930497,-74.5216987643042
44.883490713129284,-73.89604106921365
42.45258549401719,-76.29066058993155
43.78614328287224,-73.47252201046737
42.41965084234211,-79.22594408978165
42.939712312515816,-78.86368764202187
42.97273632854226,-74.83378188916743
42.22290628646793,-77.7563587882084
41.709824972601965,-74.08707113072754
43.02129974840705,-74.63456383576707
43.161910105797844,-76.7879143136677
44.96809538445379,-74.96857398810418
42.820169935951846,-78.6367395041369
42.12914474889238,-77.25398061076633
42.68248483027734,-78.16054751436587
42.88398646885586,-74.01748265742214
41.3519627882977,-73.77980490518668
42.93989709204616,-78.67344520819766
42.269082471768,-76.42918786547231
43.95759312868164,-75.56318597947342
40.60036575315367,-74.23720002095759
43.25921003735318,-78.54480116997726
42.393266776422415,-77.36540118206862
41.33175962725827,-74.2402709745984
43.26273923444316,-78.38715794428526
41.45070007147254,-74.42341262552445
42.847937425394655,-76.94816167040872
42.561409465758345,-74.79410492119861
41.39324821451892,-73.61167812873838
43.25736615753205,-77.15828097228042
42.7889431228436,-78.92068833823139
42.841923635507115,-78.86581124785575
43.144579990687156,-75.02768802349684
